transaction_id,user_id,product_id,amount,date,category,price
14202,4680,25,127.0,2024-12-13 18:25:18.667250,Electronics,92.13
2845,2833,20,36.1,2024-12-13 18:25:18.667250,Books,419.12
258,1677,135,105.98,2024-12-13 18:25:18.667250,Home & Garden,71.66
4564,432,68,406.67,2024-12-13 18:25:18.667250,Beauty,222.41
11618,835,187,62.11,2024-12-13 18:25:18.667250,Toys,26.41
14687,1784,85,147.0,2024-12-13 18:25:18.667250,Toys,130.75
12206,3977,174,55.97,2024-12-13 18:25:18.667250,Food,19.83
5285,2,168,75.85,2024-12-13 18:25:18.667250,Sports,165.77
3982,3797,106,67.4,2024-12-14 18:25:18.667250,Home & Garden,46.92
1324,2249,27,213.91,2024-12-14 18:25:18.667250,Home & Garden,91.66
3687,554,63,109.76,2024-12-14 18:25:18.667250,Fashion,127.66
5569,3535,21,89.28,2024-12-14 18:25:18.667250,Food,133.08
4182,1498,14,134.83,2024-12-14 18:25:18.667250,Beauty,65.63
4735,3625,170,150.15,2024-12-14 18:25:18.667250,Beauty,125.48
12495,3993,132,47.93,2024-12-14 18:25:18.667250,Furniture,141.88
1287,1740,139,287.11,2024-12-14 18:25:18.667250,Books,84.49
7457,4090,62,51.41,2024-12-14 18:25:18.667250,Books,24.21
8797,2334,20,129.86,2024-12-14 18:25:18.667250,Books,419.12
4142,1598,122,178.62,2024-12-14 18:25:18.667250,Furniture,142.91
1308,3827,120,85.78,2024-12-14 18:25:18.667250,Toys,67.94
2766,4319,71,18.9,2024-12-14 18:25:18.667250,Electronics,217.37
1771,4561,55,147.96,2024-12-14 18:25:18.667250,Sports,28.39
584,3673,38,11.56,2024-12-14 18:25:18.667250,Furniture,111.85
2272,3856,136,142.01,2024-12-14 18:25:18.667250,Beauty,141.92
8013,4737,163,14.68,2024-12-14 18:25:18.667250,Furniture,70.82
4063,2728,37,102.11,2024-12-14 18:25:18.667250,Sports,193.67
11807,1790,134,15.46,2024-12-14 18:25:18.667250,Home & Garden,64.77
2156,2862,96,81.93,2024-12-14 18:25:18.667250,Sports,29.43
11932,4316,165,71.43,2024-12-14 18:25:18.667250,Books,118.41
469,2243,103,235.64,2024-12-14 18:25:18.667250,Furniture,94.38
8838,3961,82,75.48,2024-12-14 18:25:18.667250,Books,57.48
11267,1717,100,80.41,2024-12-14 18:25:18.667250,Furniture,86.41
5771,757,4,51.56,2024-12-14 18:25:18.667250,Electronics,299.88
7982,530,52,120.9,2024-12-14 18:25:18.667250,Electronics,164.26
11167,2688,95,67.69,2024-12-14 18:25:18.667250,Fashion,146.85
7938,1627,198,24.76,2024-12-14 18:25:18.667250,Books,81.34
4593,2290,59,259.5,2024-12-14 18:25:18.667250,Books,60.08
12438,1523,36,106.73,2024-12-14 18:25:18.667250,Electronics,73.66
3332,1223,11,210.83,2024-12-14 18:25:18.667250,Electronics,184.96
824,600,97,162.25,2024-12-14 18:25:18.667250,Food,139.35
3993,1276,149,113.08,2024-12-14 18:25:18.667250,Electronics,148.7
13152,4709,58,87.51,2024-12-14 18:25:18.667250,Electronics,49.82
7432,2701,175,14.3,2024-12-14 18:25:18.667250,Electronics,17.65
14814,4698,20,40.28,2024-12-14 18:25:18.667250,Books,419.12
3240,1360,112,67.35,2024-12-14 18:25:18.667250,Fashion,10.0
11767,1232,101,89.01,2024-12-14 18:25:18.667250,Fashion,67.32
13932,3712,99,76.33,2024-12-14 18:25:18.667250,Furniture,79.59
1991,917,65,304.51,2024-12-14 18:25:18.667250,Toys,229.54
14775,4183,99,28.3,2024-12-15 18:25:18.667250,Furniture,79.59
8254,2074,194,15.95,2024-12-15 18:25:18.667250,Books,86.48
4963,4143,138,70.59,2024-12-15 18:25:18.667250,Beauty,60.78
12153,2490,39,48.83,2024-12-15 18:25:18.667250,Beauty,33.57
11415,2218,124,71.75,2024-12-15 18:25:18.667250,Books,34.31
3254,1976,139,59.65,2024-12-15 18:25:18.667250,Books,84.49
9166,4117,137,41.56,2024-12-15 18:25:18.667250,Beauty,12.76
11910,1098,138,70.59,2024-12-15 18:25:18.667250,Beauty,60.78
210,4676,22,34.72,2024-12-15 18:25:18.667250,Fashion,43.57
2580,1018,22,95.82,2024-12-15 18:25:18.667250,Fashion,43.57
4232,2198,159,114.01,2024-12-15 18:25:18.667250,Furniture,80.99
3625,1315,120,26.14,2024-12-15 18:25:18.667250,Toys,67.94
4412,1318,188,27.82,2024-12-15 18:25:18.667250,Home & Garden,269.5
3339,9,34,178.56,2024-12-15 18:25:18.667250,Beauty,29.05
2618,1024,17,111.39,2024-12-15 18:25:18.667250,Beauty,99.14
11531,233,193,22.25,2024-12-15 18:25:18.667250,Beauty,10.0
158,4264,56,11.45,2024-12-15 18:25:18.667250,Home & Garden,167.38
8829,1536,185,60.93,2024-12-15 18:25:18.667250,Fashion,65.79
10083,3403,62,90.51,2024-12-15 18:25:18.667250,Books,24.21
8523,3639,126,46.74,2024-12-15 18:25:18.667250,Food,147.67
4012,3670,130,55.1,2024-12-15 18:25:18.667250,Sports,195.39
10939,1004,115,189.42,2024-12-15 18:25:18.667250,Electronics,320.66
4225,2985,89,32.41,2024-12-15 18:25:18.667250,Electronics,80.6
5079,4454,63,36.09,2024-12-15 18:25:18.667250,Fashion,127.66
10735,1611,28,37.56,2024-12-15 18:25:18.667250,Sports,27.11
13266,4066,97,207.98,2024-12-15 18:25:18.667250,Food,139.35
8670,991,155,93.43,2024-12-15 18:25:18.667250,Books,90.7
7920,3622,7,19.25,2024-12-15 18:25:18.667250,Home & Garden,114.15
6585,3317,163,111.14,2024-12-15 18:25:18.667250,Furniture,70.82
3190,4997,181,67.05,2024-12-15 18:25:18.667250,Food,65.95
12667,4854,26,33.03,2024-12-15 18:25:18.667250,Books,93.35
12763,3352,190,71.4,2024-12-15 18:25:18.667250,Electronics,205.65
12761,3812,106,207.27,2024-12-15 18:25:18.667250,Home & Garden,46.92
12700,4984,38,48.77,2024-12-15 18:25:18.667250,Furniture,111.85
12476,2968,116,143.5,2024-12-15 18:25:18.667250,Home & Garden,32.8
11868,4954,92,99.82,2024-12-15 18:25:18.667250,Sports,232.57
4376,1918,130,119.15,2024-12-15 18:25:18.667250,Sports,195.39
13083,4319,3,67.09,2024-12-15 18:25:18.667250,Beauty,59.04
9391,3311,23,99.48,2024-12-15 18:25:18.667250,Toys,152.56
13672,707,22,113.47,2024-12-15 18:25:18.667250,Fashion,43.57
11635,2162,178,50.13,2024-12-15 18:25:18.667250,Beauty,186.38
5202,3011,174,169.14,2024-12-15 18:25:18.667250,Food,19.83
10473,3753,167,29.71,2024-12-16 18:25:18.667250,Food,152.8
6548,2036,170,31.91,2024-12-16 18:25:18.667250,Beauty,125.48
2896,1971,13,18.6,2024-12-16 18:25:18.667250,Food,102.89
5558,773,77,119.78,2024-12-16 18:25:18.667250,Home & Garden,72.33
12802,1724,92,188.6,2024-12-16 18:25:18.667250,Sports,232.57
14616,4495,109,100.86,2024-12-16 18:25:18.667250,Fashion,43.34
2920,1569,93,123.48,2024-12-16 18:25:18.667250,Electronics,152.29
7180,2366,34,146.57,2024-12-16 18:25:18.667250,Beauty,29.05
5606,1704,70,130.49,2024-12-16 18:25:18.667250,Toys,148.46
10001,2879,115,205.47,2024-12-16 18:25:18.667250,Electronics,320.66
1329,2149,114,84.04,2024-12-16 18:25:18.667250,Fashion,10.0
13509,1952,169,195.95,2024-12-16 18:25:18.667250,Beauty,102.42
13702,1329,38,13.58,2024-12-16 18:25:18.667250,Furniture,111.85
4979,621,29,80.17,2024-12-16 18:25:18.667250,Toys,10.0
2736,3349,29,99.99,2024-12-16 18:25:18.667250,Toys,10.0
13527,1876,70,9.26,2024-12-16 18:25:18.667250,Toys,148.46
6331,4015,146,38.98,2024-12-16 18:25:18.667250,Sports,39.6
2432,1722,168,50.0,2024-12-16 18:25:18.667250,Sports,165.77
1763,3021,130,79.28,2024-12-16 18:25:18.667250,Sports,195.39
4888,615,131,75.12,2024-12-16 18:25:18.667250,Furniture,177.75
1698,3639,117,37.19,2024-12-16 18:25:18.667250,Sports,64.42
8372,3896,191,148.33,2024-12-16 18:25:18.667250,Electronics,38.45
14739,3463,84,21.69,2024-12-16 18:25:18.667250,Home & Garden,152.54
11142,631,93,64.64,2024-12-16 18:25:18.667250,Electronics,152.29
6731,284,167,28.92,2024-12-16 18:25:18.667250,Food,152.8
293,1649,118,72.97,2024-12-16 18:25:18.667250,Books,123.33
2656,3946,149,38.19,2024-12-16 18:25:18.667250,Electronics,148.7
1621,150,109,205.06,2024-12-16 18:25:18.667250,Fashion,43.34
1541,4676,140,33.69,2024-12-16 18:25:18.667250,Books,69.68
3322,4958,145,54.88,2024-12-16 18:25:18.667250,Food,95.06
988,1904,166,62.79,2024-12-16 18:25:18.667250,Fashion,34.45
5790,322,4,119.4,2024-12-16 18:25:18.667250,Electronics,299.88
1978,1849,73,111.62,2024-12-16 18:25:18.667250,Fashion,80.88
6958,4659,12,26.6,2024-12-16 18:25:18.667250,Books,20.64
6725,3140,188,57.6,2024-12-16 18:25:18.667250,Home & Garden,269.5
1990,1467,105,78.59,2024-12-16 18:25:18.667250,Food,40.34
10484,3290,13,83.54,2024-12-17 18:25:18.667250,Food,102.89
13516,1138,127,111.12,2024-12-17 18:25:18.667250,Furniture,258.5
4489,467,118,30.09,2024-12-17 18:25:18.667250,Books,123.33
8914,3822,121,134.93,2024-12-17 18:25:18.667250,Food,207.55
6405,2227,80,87.04,2024-12-17 18:25:18.667250,Sports,54.17
14701,3586,165,22.5,2024-12-17 18:25:18.667250,Books,118.41
6646,1047,65,68.62,2024-12-17 18:25:18.667250,Toys,229.54
13981,3288,100,18.02,2024-12-17 18:25:18.667250,Furniture,86.41
5995,918,48,53.21,2024-12-17 18:25:18.667250,Home & Garden,156.98
2483,3715,32,273.8,2024-12-17 18:25:18.667250,Electronics,213.55
12209,3727,31,87.29,2024-12-17 18:25:18.667250,Sports,108.54
81,4356,149,29.16,2024-12-17 18:25:18.667250,Electronics,148.7
10697,2842,80,56.67,2024-12-17 18:25:18.667250,Sports,54.17
8425,601,2,108.28,2024-12-17 18:25:18.667250,Home & Garden,36.49
8802,2324,125,89.3,2024-12-17 18:25:18.667250,Furniture,93.22
397,4801,8,163.09,2024-12-17 18:25:18.667250,Furniture,10.0
5590,4890,51,94.09,2024-12-17 18:25:18.667250,Home & Garden,44.87
13867,4268,110,224.75,2024-12-17 18:25:18.667250,Toys,75.06
8415,3635,74,32.51,2024-12-17 18:25:18.667250,Beauty,100.55
2474,1505,105,33.5,2024-12-17 18:25:18.667250,Food,40.34
1492,4531,191,230.27,2024-12-17 18:25:18.667250,Electronics,38.45
2815,174,88,33.13,2024-12-17 18:25:18.667250,Electronics,39.78
7110,2222,190,156.86,2024-12-17 18:25:18.667250,Electronics,205.65
9858,4931,189,59.85,2024-12-17 18:25:18.667250,Toys,143.6
1699,4400,48,64.26,2024-12-17 18:25:18.667250,Home & Garden,156.98
6760,3271,38,190.62,2024-12-17 18:25:18.667250,Furniture,111.85
429,3137,138,94.49,2024-12-17 18:25:18.667250,Beauty,60.78
13841,1872,10,96.27,2024-12-17 18:25:18.667250,Food,112.29
441,554,2,49.14,2024-12-17 18:25:18.667250,Home & Garden,36.49
13324,1532,63,36.92,2024-12-17 18:25:18.667250,Fashion,127.66
7450,3570,183,216.04,2024-12-17 18:25:18.667250,Fashion,93.97
3570,1745,191,95.08,2024-12-17 18:25:18.667250,Electronics,38.45
1259,725,24,48.67,2024-12-17 18:25:18.667250,Sports,29.54
10964,1429,136,27.62,2024-12-17 18:25:18.667250,Beauty,141.92
8447,4035,143,24.36,2024-12-17 18:25:18.667250,Sports,166.13
4522,1252,40,74.06,2024-12-17 18:25:18.667250,Fashion,53.35
5880,816,48,109.79,2024-12-17 18:25:18.667250,Home & Garden,156.98
9553,3552,62,41.34,2024-12-17 18:25:18.667250,Books,24.21
4525,2355,131,66.45,2024-12-17 18:25:18.667250,Furniture,177.75
5881,4778,147,153.19,2024-12-17 18:25:18.667250,Sports,40.66
13046,352,49,23.47,2024-12-18 18:25:18.667250,Home & Garden,10.0
10807,1740,155,139.37,2024-12-18 18:25:18.667250,Books,90.7
11133,1191,166,68.83,2024-12-18 18:25:18.667250,Fashion,34.45
2776,4236,117,94.95,2024-12-18 18:25:18.667250,Sports,64.42
6877,2761,135,57.3,2024-12-18 18:25:18.667250,Home & Garden,71.66
202,1242,6,160.7,2024-12-18 18:25:18.667250,Sports,30.87
13583,839,39,69.37,2024-12-18 18:25:18.667250,Beauty,33.57
5312,4086,27,101.41,2024-12-18 18:25:18.667250,Home & Garden,91.66
11749,1285,90,182.28,2024-12-18 18:25:18.667250,Books,180.57
3148,3081,144,129.77,2024-12-18 18:25:18.667250,Home & Garden,57.16
13240,2572,82,166.6,2024-12-18 18:25:18.667250,Books,57.48
7639,1311,128,125.94,2024-12-18 18:25:18.667250,Food,104.82
7058,1818,17,109.76,2024-12-18 18:25:18.667250,Beauty,99.14
1035,3313,89,46.51,2024-12-18 18:25:18.667250,Electronics,80.6
6898,4629,43,40.84,2024-12-18 18:25:18.667250,Sports,83.56
7024,4321,189,25.15,2024-12-18 18:25:18.667250,Toys,143.6
4280,3838,139,81.92,2024-12-18 18:25:18.667250,Books,84.49
12140,2709,72,65.97,2024-12-18 18:25:18.667250,Toys,88.7
6501,2132,140,40.91,2024-12-18 18:25:18.667250,Books,69.68
2058,2640,152,111.73,2024-12-18 18:25:18.667250,Fashion,19.89
11582,402,3,27.87,2024-12-18 18:25:18.667250,Beauty,59.04
9824,3924,172,183.41,2024-12-18 18:25:18.667250,Electronics,191.08
3030,911,166,135.89,2024-12-18 18:25:18.667250,Fashion,34.45
666,1557,106,108.54,2024-12-18 18:25:18.667250,Home & Garden,46.92
11009,637,192,25.88,2024-12-18 18:25:18.667250,Furniture,50.9
13688,1328,185,48.25,2024-12-18 18:25:18.667250,Fashion,65.79
2788,1256,87,137.71,2024-12-18 18:25:18.667250,Furniture,98.63
1776,238,39,135.3,2024-12-18 18:25:18.667250,Beauty,33.57
11675,3372,171,44.33,2024-12-18 18:25:18.667250,Books,101.4
3400,932,74,91.9,2024-12-18 18:25:18.667250,Beauty,100.55
14873,593,178,143.65,2024-12-18 18:25:18.667250,Beauty,186.38
380,2980,38,201.61,2024-12-18 18:25:18.667250,Furniture,111.85
7898,25,100,33.45,2024-12-18 18:25:18.667250,Furniture,86.41
13508,1914,121,194.39,2024-12-18 18:25:18.667250,Food,207.55
1084,450,151,119.85,2024-12-18 18:25:18.667250,Toys,90.5
3481,2353,125,202.59,2024-12-18 18:25:18.667250,Furniture,93.22
9351,4299,135,70.91,2024-12-18 18:25:18.667250,Home & Garden,71.66
10223,3906,38,124.15,2024-12-18 18:25:18.667250,Furniture,111.85
14574,3500,29,193.33,2024-12-18 18:25:18.667250,Toys,10.0
10513,3087,52,36.96,2024-12-19 18:25:18.667250,Electronics,164.26
4449,4218,187,76.5,2024-12-19 18:25:18.667250,Toys,26.41
13103,485,110,107.13,2024-12-19 18:25:18.667250,Toys,75.06
13048,3909,157,224.77,2024-12-19 18:25:18.667250,Food,32.16
12,3343,1,99.39,2024-12-19 18:25:18.667250,Electronics,113.93
9419,3644,107,185.67,2024-12-19 18:25:18.667250,Electronics,130.83
9362,3898,191,103.7,2024-12-19 18:25:18.667250,Electronics,38.45
13086,2959,6,45.87,2024-12-19 18:25:18.667250,Sports,30.87
12607,3507,183,55.04,2024-12-19 18:25:18.667250,Fashion,93.97
9224,553,114,202.93,2024-12-19 18:25:18.667250,Fashion,10.0
1275,3826,152,116.17,2024-12-19 18:25:18.667250,Fashion,19.89
2778,3960,30,67.19,2024-12-19 18:25:18.667250,Books,67.18
6536,3142,120,112.22,2024-12-19 18:25:18.667250,Toys,67.94
938,648,55,438.23,2024-12-19 18:25:18.667250,Sports,28.39
13908,3993,37,64.12,2024-12-19 18:25:18.667250,Sports,193.67
6883,4964,41,71.24,2024-12-19 18:25:18.667250,Sports,142.23
1801,1613,105,90.31,2024-12-19 18:25:18.667250,Food,40.34
895,3228,32,149.2,2024-12-19 18:25:18.667250,Electronics,213.55
6668,3568,49,94.97,2024-12-19 18:25:18.667250,Home & Garden,10.0
12767,3177,106,55.06,2024-12-19 18:25:18.667250,Home & Garden,46.92
1822,170,190,79.99,2024-12-19 18:25:18.667250,Electronics,205.65
12671,908,194,215.43,2024-12-19 18:25:18.667250,Books,86.48
5197,2039,175,72.9,2024-12-19 18:25:18.667250,Electronics,17.65
11930,2581,23,112.69,2024-12-19 18:25:18.667250,Toys,152.56
12901,1562,187,159.55,2024-12-19 18:25:18.667250,Toys,26.41
3413,2782,53,114.18,2024-12-19 18:25:18.667250,Home & Garden,93.79
10367,1929,7,199.65,2024-12-19 18:25:18.667250,Home & Garden,114.15
3124,3191,78,11.16,2024-12-19 18:25:18.667250,Food,85.52
13404,3983,108,241.44,2024-12-19 18:25:18.667250,Electronics,108.58
5793,4746,38,86.97,2024-12-19 18:25:18.667250,Furniture,111.85
2277,2700,23,141.4,2024-12-19 18:25:18.667250,Toys,152.56
9999,349,77,261.6,2024-12-19 18:25:18.667250,Home & Garden,72.33
417,3773,173,229.25,2024-12-19 18:25:18.667250,Toys,175.92
10518,4003,155,32.03,2024-12-20 18:25:18.667250,Books,90.7
7538,4237,30,296.8,2024-12-20 18:25:18.667250,Books,67.18
365,3987,7,179.4,2024-12-20 18:25:18.667250,Home & Garden,114.15
6065,2860,81,66.93,2024-12-20 18:25:18.667250,Food,39.73
3066,4445,114,39.84,2024-12-20 18:25:18.667250,Fashion,10.0
6116,1989,148,141.21,2024-12-20 18:25:18.667250,Food,167.48
13297,94,189,45.9,2024-12-20 18:25:18.667250,Toys,143.6
7353,1925,135,39.31,2024-12-20 18:25:18.667250,Home & Garden,71.66
6819,1635,45,252.34,2024-12-20 18:25:18.667250,Home & Garden,139.92
7469,3739,96,24.59,2024-12-20 18:25:18.667250,Sports,29.43
13667,2008,195,33.73,2024-12-20 18:25:18.667250,Beauty,88.47
11314,4468,170,67.37,2024-12-20 18:25:18.667250,Beauty,125.48
3226,1749,29,22.2,2024-12-20 18:25:18.667250,Toys,10.0
8262,2461,66,150.76,2024-12-20 18:25:18.667250,Electronics,100.3
6216,479,46,37.14,2024-12-20 18:25:18.667250,Beauty,61.59
3865,4853,154,111.95,2024-12-20 18:25:18.667250,Food,36.27
4441,3241,125,179.44,2024-12-20 18:25:18.667250,Furniture,93.22
6164,2644,152,156.83,2024-12-20 18:25:18.667250,Fashion,19.89
11099,8,83,20.66,2024-12-20 18:25:18.667250,Books,35.56
13411,2005,166,149.97,2024-12-20 18:25:18.667250,Fashion,34.45
3899,4672,135,230.23,2024-12-20 18:25:18.667250,Home & Garden,71.66
8524,235,5,141.72,2024-12-20 18:25:18.667250,Toys,124.71
6897,783,104,107.57,2024-12-20 18:25:18.667250,Fashion,101.66
1649,4938,156,62.19,2024-12-20 18:25:18.667250,Beauty,253.2
7628,2416,26,78.26,2024-12-20 18:25:18.667250,Books,93.35
11800,1266,138,17.64,2024-12-20 18:25:18.667250,Beauty,60.78
1957,3468,157,85.8,2024-12-20 18:25:18.667250,Food,32.16
5676,2115,179,71.09,2024-12-20 18:25:18.667250,Furniture,62.97
9220,2909,138,69.47,2024-12-20 18:25:18.667250,Beauty,60.78
9980,4883,78,158.85,2024-12-20 18:25:18.667250,Food,85.52
6592,3295,104,104.16,2024-12-20 18:25:18.667250,Fashion,101.66
9759,1618,145,326.08,2024-12-20 18:25:18.667250,Food,95.06
3309,133,32,195.72,2024-12-20 18:25:18.667250,Electronics,213.55
4465,1977,188,165.3,2024-12-20 18:25:18.667250,Home & Garden,269.5
10561,1585,147,20.01,2024-12-20 18:25:18.667250,Sports,40.66
4251,1084,30,141.96,2024-12-20 18:25:18.667250,Books,67.18
208,4321,41,148.4,2024-12-20 18:25:18.667250,Sports,142.23
4495,804,87,161.87,2024-12-21 18:25:18.667250,Furniture,98.63
9184,1544,22,142.07,2024-12-21 18:25:18.667250,Fashion,43.57
6983,1970,6,129.8,2024-12-21 18:25:18.667250,Sports,30.87
10644,244,115,146.37,2024-12-21 18:25:18.667250,Electronics,320.66
14258,2321,4,18.75,2024-12-21 18:25:18.667250,Electronics,299.88
10406,3775,135,192.76,2024-12-21 18:25:18.667250,Home & Garden,71.66
4810,2065,65,96.64,2024-12-21 18:25:18.667250,Toys,229.54
4700,2492,101,103.61,2024-12-21 18:25:18.667250,Fashion,67.32
1309,2621,15,58.3,2024-12-21 18:25:18.667250,Toys,15.9
7350,2464,18,328.04,2024-12-21 18:25:18.667250,Beauty,264.05
9713,4589,170,169.02,2024-12-21 18:25:18.667250,Beauty,125.48
10184,2608,34,179.11,2024-12-21 18:25:18.667250,Beauty,29.05
8942,4149,189,425.57,2024-12-21 18:25:18.667250,Toys,143.6
1425,4262,135,143.34,2024-12-21 18:25:18.667250,Home & Garden,71.66
12719,318,29,220.93,2024-12-21 18:25:18.667250,Toys,10.0
14185,4085,160,8.06,2024-12-21 18:25:18.667250,Furniture,29.6
12769,460,56,40.13,2024-12-21 18:25:18.667250,Home & Garden,167.38
6621,552,54,81.99,2024-12-21 18:25:18.667250,Furniture,30.53
1350,3599,87,88.36,2024-12-21 18:25:18.667250,Furniture,98.63
11941,3840,43,53.92,2024-12-21 18:25:18.667250,Sports,83.56
4721,2658,161,71.67,2024-12-21 18:25:18.667250,Furniture,45.78
11436,3925,10,101.3,2024-12-21 18:25:18.667250,Food,112.29
1161,3979,155,164.27,2024-12-21 18:25:18.667250,Books,90.7
9509,4837,176,133.62,2024-12-21 18:25:18.667250,Toys,71.83
757,1799,166,83.44,2024-12-21 18:25:18.667250,Fashion,34.45
14088,1614,185,121.53,2024-12-21 18:25:18.667250,Fashion,65.79
7433,1006,33,70.82,2024-12-21 18:25:18.667250,Beauty,109.68
9918,4283,136,52.17,2024-12-21 18:25:18.667250,Beauty,141.92
5198,1075,43,6.21,2024-12-21 18:25:18.667250,Sports,83.56
2197,126,170,53.42,2024-12-21 18:25:18.667250,Beauty,125.48
5349,3477,108,162.34,2024-12-21 18:25:18.667250,Electronics,108.58
9438,3343,99,84.15,2024-12-21 18:25:18.667250,Furniture,79.59
13050,3123,169,181.12,2024-12-21 18:25:18.667250,Beauty,102.42
8050,1485,92,61.09,2024-12-21 18:25:18.667250,Sports,232.57
651,4159,123,152.31,2024-12-21 18:25:18.667250,Toys,48.81
4098,4912,21,223.06,2024-12-21 18:25:18.667250,Food,133.08
627,4990,46,14.75,2024-12-21 18:25:18.667250,Beauty,61.59
358,1527,63,58.15,2024-12-21 18:25:18.667250,Fashion,127.66
5734,717,99,38.34,2024-12-21 18:25:18.667250,Furniture,79.59
8038,4371,13,162.91,2024-12-21 18:25:18.667250,Food,102.89
10335,4273,47,219.4,2024-12-21 18:25:18.667250,Sports,51.55
5798,4053,8,49.63,2024-12-21 18:25:18.667250,Furniture,10.0
6068,3702,139,90.07,2024-12-21 18:25:18.667250,Books,84.49
528,1826,108,209.91,2024-12-21 18:25:18.667250,Electronics,108.58
8322,898,136,48.4,2024-12-21 18:25:18.667250,Beauty,141.92
8113,2942,130,14.41,2024-12-21 18:25:18.667250,Sports,195.39
5088,2367,71,102.12,2024-12-21 18:25:18.667250,Electronics,217.37
10503,4803,171,93.53,2024-12-21 18:25:18.667250,Books,101.4
8874,2597,71,175.78,2024-12-21 18:25:18.667250,Electronics,217.37
639,3175,61,65.16,2024-12-21 18:25:18.667250,Toys,55.87
14004,1970,149,21.96,2024-12-22 18:25:18.667250,Electronics,148.7
14911,4236,179,53.78,2024-12-22 18:25:18.667250,Furniture,62.97
3998,4564,85,56.11,2024-12-22 18:25:18.667250,Toys,130.75
3744,1632,18,59.03,2024-12-22 18:25:18.667250,Beauty,264.05
12573,2113,172,56.51,2024-12-22 18:25:18.667250,Electronics,191.08
9715,582,84,18.05,2024-12-22 18:25:18.667250,Home & Garden,152.54
360,952,32,154.18,2024-12-22 18:25:18.667250,Electronics,213.55
7088,3982,11,22.13,2024-12-22 18:25:18.667250,Electronics,184.96
10882,3535,30,45.47,2024-12-22 18:25:18.667250,Books,67.18
6291,2114,16,111.77,2024-12-22 18:25:18.667250,Food,24.24
12332,739,158,212.59,2024-12-22 18:25:18.667250,Beauty,107.8
11388,1809,56,243.76,2024-12-22 18:25:18.667250,Home & Garden,167.38
